L,540.38,452.77,531.21,439.66,4294901760,2
L,566.76,435.96,547.76,403.05,4294901760,2
L,594.5,421.52,587.74,407.02,4294901760,2
L,623.4,409.55,617.92,394.52,4294901760,2
L,653.22,400.15,649.08,384.69,4294901760,2
L,683.76,393.38,680.98,377.62,4294901760,2
L,714.77,389.3,713.37,373.36,4294901760,2
L,746.01,419.93,746.01,454.93,4294901760,2
L,774.47,421.17,772.99,438.11,4294901760,2
L,802.71,424.89,799.76,441.63,4294901760,2
L,830.52,431.06,826.12,447.48,4294901760,2
L,857.68,439.62,851.87,455.6,4294901760,2
L,884,450.52,876.81,465.93,4294901760,2
L,909.26,463.67,891.76,493.99,4294901760,2
L,933.28,478.98,923.53,492.9,4294901760,2
L,955.88,496.32,944.95,509.34,4294901760,2
L,976.88,515.56,964.86,527.58,4294901760,2
L,996.13,536.56,983.1,547.49,4294901760,2
L,1013.46,559.16,999.54,568.91,4294901760,2
L,1028.77,583.18,998.46,600.68,4294901760,2
L,1041.92,608.45,1026.51,615.63,4294901760,2
L,1052.82,634.76,1036.85,640.58,4294901760,2
L,1061.39,661.93,1044.97,666.33,4294901760,2
L,1067.55,689.74,1050.81,692.69,4294901760,2
L,1071.27,717.98,1054.33,719.46,4294901760,2
L,1072.51,746.43,1037.51,746.43,4294901760,2
L,1071.27,774.89,1054.33,773.41,4294901760,2
L,1067.55,803.13,1050.81,800.18,4294901760,2
L,1061.39,830.94,1044.97,826.54,4294901760,2
L,1052.82,858.1,1036.85,852.29,4294901760,2
L,1041.92,884.42,1026.51,877.23,4294901760,2
L,1028.77,909.68,998.46,892.18,4294901760,2
L,1013.46,933.7,999.54,923.95,4294901760,2
L,996.13,956.3,983.1,945.37,4294901760,2
L,976.88,977.3,964.86,965.28,4294901760,2
L,955.88,996.55,944.95,983.52,4294901760,2
L,933.28,1013.88,923.53,999.96,4294901760,2
L,909.26,1029.19,891.76,998.88,4294901760,2
L,884,1042.34,876.81,1026.93,4294901760,2
L,857.68,1053.24,851.87,1037.27,4294901760,2
L,830.52,1061.81,826.12,1045.39,4294901760,2
L,802.71,1067.97,799.76,1051.23,4294901760,2
L,774.47,1071.69,772.99,1054.75,4294901760,2
L,746.01,1072.93,746.01,1037.93,4294901760,2
L,717.56,1071.69,719.04,1054.75,4294901760,2
L,689.32,1067.97,692.27,1051.23,4294901760,2
L,661.51,1061.81,665.91,1045.39,4294901760,2
L,634.34,1053.24,640.16,1037.27,4294901760,2
L,608.03,1042.34,615.21,1026.93,4294901760,2
L,582.76,1029.19,600.26,998.88,4294901760,2
L,558.74,1013.88,568.49,999.96,4294901760,2
L,536.14,996.55,547.07,983.52,4294901760,2
L,515.14,977.3,527.16,965.28,4294901760,2
L,495.9,956.3,508.92,945.37,4294901760,2
L,478.56,933.7,492.48,923.95,4294901760,2
L,463.25,909.68,493.57,892.18,4294901760,2
L,450.1,884.42,465.51,877.23,4294901760,2
L,439.2,858.1,455.18,852.29,4294901760,2
L,430.64,830.94,447.06,826.54,4294901760,2
L,424.47,803.13,441.21,800.18,4294901760,2
L,420.75,774.89,437.69,773.41,4294901760,2
L,419.51,746.43,454.51,746.43,4294901760,2
L,420.75,717.98,437.69,719.46,4294901760,2
L,424.47,689.74,441.21,692.69,4294901760,2
L,430.64,661.93,447.06,666.33,4294901760,2
L,439.2,634.76,455.18,640.58,4294901760,2
L,450.1,608.45,465.51,615.63,4294901760,2
L,463.25,583.18,493.57,600.68,4294901760,2
L,478.56,559.16,492.48,568.91,4294901760,2
L,495.9,536.56,508.92,547.49,4294901760,2
L,515.14,515.56,527.16,527.58,4294901760,2
L,536.14,496.32,547.07,509.34,4294901760,2
L,558.74,478.98,568.49,492.9,4294901760,2
L,582.76,463.67,600.26,493.99,4294901760,2
L,608.03,450.52,615.21,465.93,4294901760,2
L,634.34,439.62,640.16,455.6,4294901760,2
L,661.51,431.06,665.91,447.48,4294901760,2
L,689.32,424.89,692.27,441.63,4294901760,2
L,717.56,421.17,719.04,438.11,4294901760,2
L,731.51,427.93,760.51,427.93,4294901760,2
L,731.51,1064.93,760.51,1064.93,4294901760,2
L,427.51,731.93,427.51,760.93,4294901760,2
L,1064.51,731.93,1064.51,760.93,4294901760,2
C,746.01,746.43,326.5,4294901760,2
L,731.51,411.68,760.51,411.68,4294901760,2
L,731.51,1080.68,760.51,1080.68,4294901760,2
L,411.51,731.68,411.51,760.68,4294901760,2
L,1080.51,731.68,1080.51,760.68,4294901760,2
C,746.01,746.43,342.5,4294901760,2
L,731.51,395.93,760.51,395.93,4294901760,2
L,731.51,1096.93,760.51,1096.93,4294901760,2
L,395.51,731.93,395.51,760.93,4294901760,2
L,1096.51,731.93,1096.51,760.93,4294901760,2
C,746.01,746.43,358.5,4294901760,2
L,746.01,326.43,746.01,1166.43,4294901760,2
L,326.01,746.43,1166.01,746.43,4294901760,2
T,736.22,322.68,0,4294901760,35,0
T,1166.72,755.68,3,4294901760,35,0
T,304.72,755.68,9,4294901760,35,0
T,736.22,1197.68,6,4294901760,35,0
C,746.01,746.43,590.76,4287927224,2
L,1249.48,480.28,1278.74,464.8,4286543616,2
L,1258.34,497.77,1288.09,483.33,4286543616,2
L,1266.59,515.54,1296.84,502.14,4286543616,2
L,1274.25,533.62,1304.92,521.23,4286543616,2
L,1267.91,556.75,1323.44,536.57,4291609856,2
L,1287.62,570.46,1319.1,560.22,4286543616,2
L,1293.36,589.19,1325.17,580.07,4286543616,2
L,1298.44,608.12,1330.53,600.09,4286543616,2
L,1302.89,627.24,1335.24,620.32,4286543616,2
L,1292.7,648.96,1350.86,638.58,4291609856,2
L,1309.76,665.83,1342.51,661.15,4286543616,2
L,1312.22,685.28,1345.09,681.73,4286543616,2
L,1313.97,704.82,1346.98,702.38,4286543616,2
L,1315.08,724.38,1348.14,723.11,4286543616,2
L,1277.65,753.31,1381.62,754.63,4294953984,2
T,1246.60,758.07,31,4294953984,20,0
T,1236.07,631.44,1,4286543616,35,0
L,1314.87,773.39,1347.9,774.95,4286543616,2
L,1313.59,792.96,1346.58,795.65,4286543616,2
L,1311.65,812.45,1344.52,816.28,4286543616,2
L,1309.05,831.88,1341.76,836.86,4286543616,2
L,1291.85,848.61,1349.91,859.48,4291609856,2
L,1301.85,870.42,1334.12,877.63,4286543616,2
L,1297.24,889.49,1329.26,897.78,4286543616,2
L,1291.99,908.37,1323.7,917.78,4286543616,2
L,1286.08,927.06,1317.47,937.58,4286543616,2
L,1266.28,940.6,1321.62,961.26,4291609856,2
L,1272.38,963.81,1302.96,976.43,4286543616,2
L,1264.58,981.79,1294.71,995.47,4286543616,2
L,1256.19,999.51,1285.82,1014.21,4286543616,2
L,1213.89,998.97,1305.39,1048.33,4294953984,2
T,1185.11,994.99,28,4294953984,20,0
T,1236.07,891.42,2,4286543616,35,0
L,1237.57,1034.01,1266.12,1050.72,4286543616,2
L,1227.36,1050.77,1255.34,1068.44,4286543616,2
L,1216.61,1067.14,1243.95,1085.76,4286543616,2
L,1205.29,1083.16,1231.97,1102.71,4286543616,2
L,1182.3,1089.99,1228.71,1126.55,4291609856,2
L,1181.05,1113.95,1206.31,1135.32,4286543616,2
L,1168.12,1128.72,1192.65,1150.91,4286543616,2
L,1154.72,1143.02,1178.47,1166.06,4286543616,2
L,1140.83,1156.84,1163.77,1180.69,4286543616,2
L,1116.99,1159.66,1156.47,1203.61,4291609856,2
L,1111.64,1183.05,1132.89,1208.41,4286543616,2
L,1096.4,1195.36,1116.77,1221.45,4286543616,2
L,1080.74,1207.15,1100.18,1233.93,4286543616,2
L,1064.69,1218.42,1083.19,1245.84,4286543616,2
L,1020.38,1201.86,1074.05,1290.9,4294953984,2
T,998.48,1190.67,31,4294953984,20,0
T,1109.65,1118.60,3,4286543616,35,0
L,1022.94,1244.06,1039.03,1272.96,4286543616,2
L,1005.64,1253.3,1020.72,1282.75,4286543616,2
L,988.03,1261.93,1002.09,1291.89,4286543616,2
L,970.15,1269.96,983.17,1300.37,4286543616,2
L,946.87,1264.15,968.23,1319.23,4291609856,2
L,933.61,1284.14,944.51,1315.38,4286543616,2
L,914.99,1290.28,924.8,1321.88,4286543616,2
L,896.16,1295.77,904.88,1327.69,4286543616,2
L,877.16,1300.61,884.79,1332.82,4286543616,2
L,855.23,1290.9,866.83,1348.82,4291609856,2
L,838.71,1308.34,844.1,1340.97,4286543616,2
L,819.34,1311.2,823.59,1344,4286543616,2
L,799.84,1313.37,802.98,1346.31,4286543616,2
L,780.3,1314.88,782.28,1347.92,4286543616,2
L,759.74,1277.95,762.41,1381.88,4294953984,2
